timestamp,attempt,model,user_story,score_final,cobertura,clareza,estrutura,executabilidade,aprovado,input_tokens,output_tokens,total_tokens,duration_s
2026-04-07T14:04:52.506805,3,gemini-2.5-flash,"Gather requirements for improving refer flow. ## Goal 

Grow the number of new users by encouraging current users to invite their contacts with competitive incentives. Make the referrals OBVIOUS to us",5.33,0.0,9.36,7.86,5.48,False,928,951,1879,18.42
2026-04-07T14:05:01.587518,1,gemini-2.5-flash,Posts repeat in Groups feed. We have a few reports of posts repeating in groups. [This Gitlab issue](https://gitlab.com/minds/front/-/issues/5172) makes reference to the issue in a test Group. Additio,4.44,0.0,9.16,7.3,2.07,False,405,419,824,9.07
2026-04-07T14:05:22.526456,2,gemini-2.5-flash,Posts repeat in Groups feed. We have a few reports of posts repeating in groups. [This Gitlab issue](https://gitlab.com/minds/front/-/issues/5172) makes reference to the issue in a test Group. Additio,3.46,0.0,8.9,3.5,3.15,False,890,164,1054,20.94
2026-04-07T14:05:41.713691,3,gemini-2.5-flash,Posts repeat in Groups feed. We have a few reports of posts repeating in groups. [This Gitlab issue](https://gitlab.com/minds/front/-/issues/5172) makes reference to the issue in a test Group. Additio,3.72,0.0,8.81,4.25,3.4,False,890,164,1054,19.19
2026-04-07T14:05:54.032988,1,gemini-2.5-flash,"Code-based email verifications in mobile app. <!---
Please read this!

The Definition of Ready (DoR) can be found at https://developers.minds.com/docs/handbook/how-we-work/#definition-of-ready-dor

Be",4.98,0.0,9.57,8.07,3.22,False,395,918,1313,12.31
2026-04-07T14:06:12.512603,2,gemini-2.5-flash,"Code-based email verifications in mobile app. <!---
Please read this!

The Definition of Ready (DoR) can be found at https://developers.minds.com/docs/handbook/how-we-work/#definition-of-ready-dor

Be",3.4,0.0,8.46,3.5,3.29,False,1378,162,1540,18.48
2026-04-07T14:06:30.136225,3,gemini-2.5-flash,"Code-based email verifications in mobile app. <!---
Please read this!

The Definition of Ready (DoR) can be found at https://developers.minds.com/docs/handbook/how-we-work/#definition-of-ready-dor

Be",7.36,5.0,10.0,10.0,4.29,True,1378,164,1542,17.62
2026-04-07T14:06:43.758138,1,gemini-2.5-flash,"Fix Cassandra extract instability caused by lazy instantiation of SQLAlchemy `insert` operators. <!---
Please read this!

Before opening a new issue, make sure to search for keywords in the issues
fil",4.27,0.0,8.56,7.0,2.27,False,390,463,853,13.62
2026-04-07T14:07:05.206888,2,gemini-2.5-flash,"Fix Cassandra extract instability caused by lazy instantiation of SQLAlchemy `insert` operators. <!---
Please read this!

Before opening a new issue, make sure to search for keywords in the issues
fil",4.33,0.0,8.0,7.0,3.14,False,919,164,1083,21.45
2026-04-07T14:07:24.542365,3,gemini-2.5-flash,"Fix Cassandra extract instability caused by lazy instantiation of SQLAlchemy `insert` operators. <!---
Please read this!

Before opening a new issue, make sure to search for keywords in the issues
fil",2.84,0.0,9.4,0.0,4.8,False,620,164,784,19.33
2026-04-07T14:07:35.952208,1,gemini-2.5-flash,"Update content policy to reflect current practice on token manipulation. **Objective**

- The Content Policy states that token manipulation is an immediate ban offense.  However, the current practice ",4.32,0.0,8.64,7.3,2.0,False,376,337,713,11.4
2026-04-07T14:07:56.163560,2,gemini-2.5-flash,"Update content policy to reflect current practice on token manipulation. **Objective**

- The Content Policy states that token manipulation is an immediate ban offense.  However, the current practice ",2.28,0.0,9.4,0.0,2.0,False,779,163,942,20.21
2026-04-07T14:08:18.089775,3,gemini-2.5-flash,"Update content policy to reflect current practice on token manipulation. **Objective**

- The Content Policy states that token manipulation is an immediate ban offense.  However, the current practice ",5.61,3.33,9.4,5.67,5.17,False,779,694,1473,21.92
